Unnamed: 0,id,superficie,fecha,lat,lng,idprovincia,idmunicipio,causa,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,ALTITUD,TMEDIA,PRECIPITACION,TMIN,TMAX,VELMEDIA,RACHA,SOL,Trimestre,Mes,Año,DIR_VIENTO,PRES_RANGE
18733,2012320690,6.85,2012-03-11,42.285923,-7.17294,Ourense,MANZANEDA,intencionado,0,0,2.03,2.03,12,2,NO INFO,Superior a 125,14.1,0,3.2,25.0,< 2 m/s,3.9,9.8,Q1,marzo,2012,E,5.89999999999998
18734,2012320691,1.58,2012-03-11,42.218785,-7.571368,Ourense,MACEDA,intencionado,0,0,0.55,0.55,7,3,NO INFO,Superior a 125,14.1,0,3.2,25.0,< 2 m/s,3.9,9.8,Q1,marzo,2012,E,5.89999999999998
18737,2012320711,1.35,2012-03-12,41.864226,-7.446657,Ourense,VERÃÂN,intencionado,0,0,0.44,0.44,5,1,NO INFO,Superior a 125,14.2,0,2.3,26.2,< 2 m/s,3.9,9.9,Q1,marzo,2012,NW,4.79999999999995
18738,2012320717,2.0,2012-03-12,42.455491,-8.127026,Ourense,BOBORÃÂS,causa desconocida,0,0,1.25,1.25,9,3,NO INFO,Superior a 125,14.2,0,2.3,26.2,< 2 m/s,3.9,9.9,Q1,marzo,2012,NW,4.79999999999995
18739,2012320721,1.45,2012-03-12,42.293615,-8.194406,Ourense,MELÃâN,intencionado,0,0,2.45,2.45,19,3,NO INFO,Superior a 125,14.2,0,2.3,26.2,< 2 m/s,3.9,9.9,Q1,marzo,2012,NW,4.79999999999995
18740,2012320723,7.36,2012-03-12,42.003979,-7.626779,Ourense,TRASMIRAS,intencionado,0,0,1.5,1.5,7,2,NO INFO,Superior a 125,14.2,0,2.3,26.2,< 2 m/s,3.9,9.9,Q1,marzo,2012,NW,4.79999999999995
18741,2012320725,2.0,2012-03-12,41.951146,-7.730793,Ourense,BALTAR,intencionado,0,0,2.0,2.0,4,1,NO INFO,Superior a 125,14.2,0,2.3,26.2,< 2 m/s,3.9,9.9,Q1,marzo,2012,NW,4.79999999999995
18742,2012320729,1.5,2012-03-13,42.02636,-7.858632,Ourense,PORQUEIRA,causa desconocida,0,0,0.51,0.51,11,2,NO INFO,Superior a 125,15.1,0,3.4,26.8,< 2 m/s,4.7,9.9,Q1,marzo,2012,W,4.10000000000002
18743,2012320732,2.35,2012-03-13,41.998407,-7.291001,Ourense,RIÃâS,intencionado,0,0,1.22,1.22,15,2,NO INFO,Superior a 125,15.1,0,3.4,26.8,< 2 m/s,4.7,9.9,Q1,marzo,2012,W,4.10000000000002
18744,2012320742,1.2,2012-03-14,41.939973,-8.061871,Ourense,LOBIOS,intencionado,0,0,0.2,0.2,5,0,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18745,2012320744,3.0,2012-03-14,42.202882,-7.395157,Ourense,CHANDREXA DE QUEIXA,intencionado,0,0,1.53,1.53,18,2,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18746,2012320745,1.0,2012-03-14,41.930063,-7.734118,Ourense,BALTAR,intencionado,0,0,1.2,1.2,6,1,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18747,2012320746,8.5,2012-03-14,42.130117,-7.824249,Ourense,RAIRIZ DE VEIGA,intencionado,0,0,2.2,2.2,21,6,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18750,2012320762,3.0,2012-03-14,41.968595,-7.565869,Ourense,CUALEDRO,intencionado,0,0,4.02,4.02,11,1,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18751,2012320763,2.0,2012-03-14,41.963361,-8.038816,Ourense,LOBEIRA,intencionado,0,0,3.13,3.13,4,0,NO INFO,Superior a 125,15.7,0,3.0,28.4,< 2 m/s,8.3,9.6,Q1,marzo,2012,SE,4.89999999999998
18753,2012320773,1.91,2012-03-15,42.017463,-7.870664,Ourense,PORQUEIRA,intencionado,0,0,1.35,1.35,4,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18754,2012320774,5.3,2012-03-15,42.366873,-7.381892,Ourense,CASTRO CALDELAS,intencionado,0,0,1.43,1.43,6,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18755,2012320775,1.5,2012-03-15,42.188216,-7.171615,Ourense,VILARIÃâO DE CONSO,intencionado,0,0,1.3,1.3,6,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18756,2012320778,4.0,2012-03-15,42.270809,-7.169957,Ourense,MANZANEDA,intencionado,0,0,1.3,1.3,5,2,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18757,2012320779,1.0,2012-03-15,41.989733,-8.108018,Ourense,ENTRIMO,intencionado,0,0,2.0,2.0,5,0,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18758,2012320781,1.94,2012-03-15,41.962259,-7.518696,Ourense,MONTERREI,intencionado,0,0,1.2,1.2,8,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.5,8.2,Q1,marzo,2012,W,3.89999999999998
18759,2012320793,1.8,2012-03-16,42.548412,-8.039171,Ourense,PIÃâOR,causa desconocida,0,0,2.04,2.04,9,2,NO INFO,Superior a 125,15.0,0,6.8,23.1,< 2 m/s,9.7,7.7,Q1,marzo,2012,W,3.69999999999993
18760,2012320795,1.7,2012-03-16,42.495172,-7.957941,Ourense,SAN CRISTOVO DE CEA,causa desconocida,0,0,1.1,1.1,7,3,NO INFO,Superior a 125,15.0,0,6.8,23.1,< 2 m/s,9.7,7.7,Q1,marzo,2012,W,3.69999999999993
18763,2012320809,2.0,2012-03-17,41.95799,-8.048164,Ourense,LOBIOS,intencionado,0,0,3.13,3.13,5,0,NO INFO,Superior a 125,10.9,1,7.7,14.1,2-4 m/s,9.4,2.7,Q1,marzo,2012,W,2.80000000000007
18765,2012320811,1.67,2012-03-19,42.073765,-7.251761,Ourense,VILARIÃâO DE CONSO,intencionado,0,0,0.55,0.55,5,1,NO INFO,Superior a 125,8.4,0,0.6,16.3,< 2 m/s,10.0,8.3,Q1,marzo,2012,N,3.5
18768,2012320825,4.5,2012-03-22,41.920847,-7.828099,Ourense,CALVOS DE RANDÃÂN,intencionado,0,0,2.55,2.55,9,1,NO INFO,Superior a 125,10.8,0,-0.4,22.1,< 2 m/s,6.4,10.4,Q1,marzo,2012,SW,3.5
18769,2012320826,1.55,2012-03-22,42.325246,-6.848304,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,0,0,2.1,2.1,9,1,NO INFO,Superior a 125,10.8,0,-0.4,22.1,< 2 m/s,6.4,10.4,Q1,marzo,2012,SW,3.5
18771,2012320834,1.92,2012-03-23,42.265941,-7.214183,Ourense,MANZANEDA,intencionado,0,0,0.5,0.5,5,1,NO INFO,Superior a 125,14.0,0,3.0,24.9,2-4 m/s,11.4,9.7,Q1,marzo,2012,SE,8.29999999999995
18772,2012320838,5.5,2012-03-23,42.319721,-7.380771,Ourense,CHANDREXA DE QUEIXA,intencionado,0,0,2.56,2.56,14,2,NO INFO,Superior a 125,14.0,0,3.0,24.9,2-4 m/s,11.4,9.7,Q1,marzo,2012,SE,8.29999999999995
18773,2012320841,1.2,2012-03-23,41.90783,-7.914943,Ourense,MUIÃâOS,intencionado,0,0,1.35,1.35,9,1,NO INFO,Superior a 125,14.0,0,3.0,24.9,2-4 m/s,11.4,9.7,Q1,marzo,2012,SE,8.29999999999995
18774,2012320845,1.9,2012-03-23,41.913202,-8.064807,Ourense,LOBIOS,intencionado,0,0,2.23,2.23,12,2,NO INFO,Superior a 125,14.0,0,3.0,24.9,2-4 m/s,11.4,9.7,Q1,marzo,2012,SE,8.29999999999995
18775,2012320848,1.01,2012-03-24,42.169217,-7.046779,Ourense,VIANA DO BOLO,intencionado,0,0,1.2,1.2,4,2,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18776,2012320851,5.3,2012-03-24,41.857329,-7.441439,Ourense,OÃÂMBRA,intencionado,0,0,1.03,1.03,6,1,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18777,2012320853,4.5,2012-03-24,42.160503,-7.192519,Ourense,VILARIÃâO DE CONSO,intencionado,0,0,2.09,2.09,16,3,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18778,2012320856,7.11,2012-03-24,42.070548,-7.837425,Ourense,RAIRIZ DE VEIGA,intencionado,0,0,2.04,2.04,5,1,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18779,2012320862,1.4,2012-03-24,41.926687,-7.593474,Ourense,MONTERREI,intencionado,0,0,1.28,1.28,17,2,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18780,2012320863,2.0,2012-03-24,42.217755,-7.495728,Ourense,MONTEDERRAMO,intencionado,0,0,1.46,1.46,4,0,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18781,2012320866,1.0,2012-03-24,42.346004,-7.513385,Ourense,PARADA DE SIL,intencionado,0,0,1.4,1.4,9,1,NO INFO,Superior a 125,18.2,0,8.2,28.1,< 2 m/s,5.8,6.3,Q1,marzo,2012,W,5.60000000000002
18782,2012320870,5.0,2012-03-25,42.415124,-7.319848,Ourense,SAN XOAN DE RIO,intencionado,0,0,3.05,3.05,11,5,NO INFO,Superior a 125,20.6,0,12.2,29.0,< 2 m/s,8.3,10.5,Q1,marzo,2012,N,4.89999999999998
18783,2012320875,3.32,2012-03-25,42.232757,-8.001546,Ourense,CARTELLE,intencionado,0,0,1.1,1.1,18,4,NO INFO,Superior a 125,20.6,0,12.2,29.0,< 2 m/s,8.3,10.5,Q1,marzo,2012,N,4.89999999999998
18784,2012320880,4.0,2012-03-26,42.144135,-7.738176,Ourense,SANDIÃÂS,intencionado,0,0,1.21,1.21,17,7,NO INFO,Superior a 125,17.2,0,5.1,29.2,< 2 m/s,6.7,10.6,Q1,marzo,2012,SE,5.0
18785,2012320882,2.4,2012-03-26,42.158223,-8.089375,Ourense,GOMESENDE,intencionado,0,0,1.23,1.23,27,5,NO INFO,Superior a 125,17.2,0,5.1,29.2,< 2 m/s,6.7,10.6,Q1,marzo,2012,SE,5.0
18786,2012320886,1.8,2012-03-26,42.169021,-7.046349,Ourense,VIANA DO BOLO,intencionado,0,0,2.13,2.13,6,0,NO INFO,Superior a 125,17.2,0,5.1,29.2,< 2 m/s,6.7,10.6,Q1,marzo,2012,SE,5.0
18787,2012320889,2.0,2012-03-27,42.379617,-6.921257,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,0,0,2.29,2.29,11,3,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.2,10.2,Q1,marzo,2012,SE,3.70000000000005
18788,2012320890,2.0,2012-03-27,42.256789,-7.363725,Ourense,CHANDREXA DE QUEIXA,intencionado,0,0,1.24,1.24,7,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.2,10.2,Q1,marzo,2012,SE,3.70000000000005
18793,2012320898,3.0,2012-03-27,41.900867,-7.458826,Ourense,OÃÂMBRA,intencionado,0,0,3.38,3.38,24,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.2,10.2,Q1,marzo,2012,SE,3.70000000000005
18796,2012320906,1.6,2012-03-27,42.474714,-7.856261,Ourense,VILAMARÃÂN,intencionado,0,0,3.4,3.4,23,1,NO INFO,Superior a 125,17.0,0,5.5,28.5,< 2 m/s,7.2,10.2,Q1,marzo,2012,SE,3.70000000000005
18797,2012320913,3.68,2012-03-28,41.891861,-7.439587,Ourense,VERÃÂN,intencionado,0,0,2.49,2.49,16,2,NO INFO,Superior a 125,16.2,0,4.7,27.6,< 2 m/s,6.4,10.6,Q1,marzo,2012,SW,6.69999999999993
18802,2012320921,2.0,2012-03-29,41.949062,-7.890343,Ourense,CALVOS DE RANDÃÂN,intencionado,0,0,2.1,2.1,5,1,NO INFO,Superior a 125,15.4,0,3.6,27.3,< 2 m/s,10.0,8.6,Q1,marzo,2012,NE,7.5
18803,2012320926,2.31,2012-03-29,42.210395,-7.662802,Ourense,BAÃâOS DE MOLGAS,intencionado,0,0,0.45,0.45,13,3,NO INFO,Superior a 125,15.4,0,3.6,27.3,< 2 m/s,10.0,8.6,Q1,marzo,2012,NE,7.5
18804,2012320930,2.2,2012-03-29,42.497521,-7.963755,Ourense,SAN CRISTOVO DE CEA,intencionado,0,0,1.12,1.12,18,8,NO INFO,Superior a 125,15.4,0,3.6,27.3,< 2 m/s,10.0,8.6,Q1,marzo,2012,NE,7.5
18806,2012320936,5.5,2012-03-29,41.94785,-7.857681,Ourense,CALVOS DE RANDÃÂN,intencionado,0,0,4.15,4.15,19,3,NO INFO,Superior a 125,15.4,0,3.6,27.3,< 2 m/s,10.0,8.6,Q1,marzo,2012,NE,7.5
18808,2012320941,4.15,2012-03-30,41.961103,-8.033722,Ourense,LOBEIRA,intencionado,0,0,2.4,2.4,19,2,NO INFO,Superior a 125,16.7,0,5.3,28.1,< 2 m/s,6.7,8.7,Q1,marzo,2012,NW,6.39999999999998
18809,2012320942,2.93,2012-03-30,42.417966,-7.761554,Ourense,NOGUEIRA DE RAMUÃÂN,intencionado,0,0,2.43,2.43,24,4,NO INFO,Superior a 125,16.7,0,5.3,28.1,< 2 m/s,6.7,8.7,Q1,marzo,2012,NW,6.39999999999998
18810,2012320944,1.0,2012-03-30,41.841581,-7.390838,Ourense,VERÃÂN,negligencia,0,0,1.25,1.25,24,3,NO INFO,Superior a 125,16.7,0,5.3,28.1,< 2 m/s,6.7,8.7,Q1,marzo,2012,NW,6.39999999999998
18813,2012320956,1.4,2012-03-31,42.297954,-7.484916,Ourense,MONTEDERRAMO,intencionado,0,0,1.1,1.1,16,5,NO INFO,Superior a 125,15.8,0,5.5,26.1,< 2 m/s,4.7,9.1,Q1,marzo,2012,E,5.89999999999998
18814,2012320962,1.2,2012-03-31,42.174615,-7.762427,Ourense,ALLARIZ,causa desconocida,0,0,1.0,1.0,15,3,NO INFO,Superior a 125,15.8,0,5.5,26.1,< 2 m/s,4.7,9.1,Q1,marzo,2012,E,5.89999999999998
18815,2012320968,2.0,2012-03-31,41.954881,-7.856494,Ourense,CALVOS DE RANDÃÂN,intencionado,0,0,2.2,2.2,27,5,NO INFO,Superior a 125,15.8,0,5.5,26.1,< 2 m/s,4.7,9.1,Q1,marzo,2012,E,5.89999999999998
18818,2012320973,3.5,2012-03-31,42.546818,-8.037003,Ourense,PIÃâOR,causa desconocida,0,0,2.13,2.13,9,1,NO INFO,Superior a 125,15.8,0,5.5,26.1,< 2 m/s,4.7,9.1,Q1,marzo,2012,E,5.89999999999998
18819,2012320977,1.02,2012-04-01,41.976395,-7.316538,Ourense,RIÃâS,intencionado,0,0,1.14,1.14,7,1,NO INFO,Superior a 125,16.5,0,6.8,26.2,< 2 m/s,7.8,9.3,Q2,abril,2012,S,5.79999999999995
18821,2012320983,1.0,2012-04-01,42.296926,-7.484819,Ourense,MONTEDERRAMO,intencionado,0,0,1.14,1.14,10,1,NO INFO,Superior a 125,16.5,0,6.8,26.2,< 2 m/s,7.8,9.3,Q2,abril,2012,S,5.79999999999995
18823,2012320987,1.0,2012-04-01,41.900424,-7.595654,Ourense,CUALEDRO,intencionado,0,0,1.27,1.27,9,3,NO INFO,Superior a 125,16.5,0,6.8,26.2,< 2 m/s,7.8,9.3,Q2,abril,2012,S,5.79999999999995
18824,2012320991,1.02,2012-04-02,42.48267,-7.979732,Ourense,SAN CRISTOVO DE CEA,causa desconocida,0,0,0.54,0.54,8,2,NO INFO,Superior a 125,16.0,1,7.3,24.7,< 2 m/s,8.1,7.4,Q2,abril,2012,W,3.70000000000005
18825,2012320997,3.1,2012-04-04,42.32088,-8.283123,Ourense,AVIÃâN,intencionado,0,0,2.12,2.12,11,4,NO INFO,Superior a 125,13.4,0,8.2,18.5,< 2 m/s,8.1,4.5,Q2,abril,2012,N,3.20000000000005
18826,2012321008,1.0,2012-04-05,42.47633,-7.858483,Ourense,VILAMARÃÂN,intencionado,0,0,1.05,1.05,23,2,NO INFO,Superior a 125,11.8,0,6.8,16.8,< 2 m/s,7.8,7.2,Q2,abril,2012,E,5.5
18827,2012321015,1.67,2012-04-10,42.280242,-7.493284,Ourense,MONTEDERRAMO,intencionado,0,0,1.3,1.3,6,1,NO INFO,Superior a 125,12.6,1,8.9,16.2,2-4 m/s,11.1,5.0,Q2,abril,2012,N,8.10000000000002
18828,2012321021,2.7,2012-05-11,42.108104,-7.004415,Ourense,VIANA DO BOLO,intencionado,0,0,1.28,1.28,6,0,NO INFO,Superior a 125,22.8,0,15.8,29.7,< 2 m/s,5.3,4.1,Q2,mayo,2012,NW,5.20000000000005
18829,2012321023,1.0,2012-05-12,41.899122,-8.032993,Ourense,LOBIOS,intencionado,0,0,1.05,1.05,10,0,NO INFO,Superior a 125,21.2,0,13.9,28.5,< 2 m/s,5.3,8.7,Q2,mayo,2012,NE,4.0
18830,2012321025,2.1,2012-05-15,42.112835,-7.076839,Ourense,VIANA DO BOLO,intencionado,0,0,2.48,2.48,11,1,NO INFO,Superior a 125,18.4,0,10.1,26.7,< 2 m/s,6.1,11.1,Q2,mayo,2012,NW,4.29999999999995
18831,2012321032,2.81,2012-05-17,42.223831,-7.151758,Ourense,VIANA DO BOLO,intencionado,0,0,1.18,1.18,5,0,NO INFO,Superior a 125,19.0,0,14.2,23.8,2-4 m/s,11.7,11.4,Q2,mayo,2012,NW,2.60000000000002
18832,2012321034,1.1,2012-05-23,42.17678,-7.136481,Ourense,VIANA DO BOLO,intencionado,0,0,1.5,1.5,6,1,NO INFO,Superior a 125,19.8,0,8.5,31.2,< 2 m/s,5.0,12.3,Q2,mayo,2012,NW,3.79999999999995
18833,2012321035,3.84,2012-05-23,42.438516,-8.12714,Ourense,BOBORÃÂS,negligencia,0,0,2.55,2.55,31,5,NO INFO,Superior a 125,19.8,0,8.5,31.2,< 2 m/s,5.0,12.3,Q2,mayo,2012,NW,3.79999999999995
18835,2012321046,1.0,2012-06-02,41.902804,-8.07763,Ourense,LOBIOS,intencionado,0,0,1.15,1.15,14,1,NO INFO,Superior a 125,19.7,1,16.8,22.6,< 2 m/s,6.7,0.3,Q2,junio,2012,S,5.60000000000002
18836,2012321058,1.4,2012-06-27,41.947307,-7.937208,Ourense,MUIÃâOS,causa desconocida,0,0,1.15,1.15,7,1,NO INFO,Superior a 125,28.8,0,22.1,35.4,2-4 m/s,8.9,11.9,Q2,junio,2012,W,3.80000000000007
18838,2012321062,5.0,2012-06-27,41.83593,-8.0744,Ourense,LOBIOS,rayo,0,0,4.05,4.05,25,3,NO INFO,Superior a 125,28.8,0,22.1,35.4,2-4 m/s,8.9,11.9,Q2,junio,2012,W,3.80000000000007
18839,2012321063,1.2,2012-06-27,42.180977,-7.124879,Ourense,VIANA DO BOLO,causa desconocida,0,0,1.2,1.2,5,1,NO INFO,Superior a 125,28.8,0,22.1,35.4,2-4 m/s,8.9,11.9,Q2,junio,2012,W,3.80000000000007
18841,2012321090,1.5,2012-07-17,42.019365,-7.666824,Ourense,XINZO DE LIMIA,intencionado,0,0,1.0,1.0,11,4,NO INFO,Superior a 125,26.8,0,14.7,38.9,< 2 m/s,7.5,13.3,Q3,julio,2012,NW,5.09999999999991
18842,2012321100,1.43,2012-07-19,42.386447,-7.855265,Ourense,COLES,intencionado,0,0,0.55,0.55,32,4,NO INFO,Superior a 125,23.3,0,14.3,32.3,< 2 m/s,7.8,13.1,Q3,julio,2012,NW,6.29999999999995
18844,2012321104,3.6,2012-07-19,41.939205,-7.742381,Ourense,BALTAR,causa desconocida,0,0,1.35,1.35,16,3,NO INFO,Superior a 125,23.3,0,14.3,32.3,< 2 m/s,7.8,13.1,Q3,julio,2012,NW,6.29999999999995
18846,2012321109,1.18,2012-07-20,42.413897,-7.774334,Ourense,NOGUEIRA DE RAMUÃÂN,causa desconocida,0,0,2.04,2.04,28,4,NO INFO,Superior a 125,21.9,0,13.1,30.7,2-4 m/s,8.6,13.0,Q3,julio,2012,NW,3.20000000000005
18848,2012321130,1.5,2012-07-25,42.111658,-7.976959,Ourense,VEREA,rayo,0,0,1.42,1.42,11,1,NO INFO,Superior a 125,27.8,1,18.2,37.3,< 2 m/s,11.4,8.3,Q3,julio,2012,E,4.39999999999998
18853,2012321157,4.03,2012-08-05,42.372155,-6.876749,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,0,0,2.52,2.52,28,7,NO INFO,Superior a 125,20.2,0,14.2,26.1,2-4 m/s,9.2,9.1,Q3,agosto,2012,N,4.29999999999995
18856,2012321181,1.75,2012-08-11,41.888733,-7.507789,Ourense,OÃÂMBRA,intencionado,0,0,1.44,1.44,17,3,NO INFO,Superior a 125,21.0,0,13.5,28.4,2-4 m/s,8.9,8.8,Q3,agosto,2012,W,1.80000000000007
18858,2012321186,1.66,2012-08-11,42.420364,-6.921103,Ourense,CARBALLEDA DE VALDEORRAS,intencionado,0,0,2.39,2.39,5,1,NO INFO,Superior a 125,21.0,0,13.5,28.4,2-4 m/s,8.9,8.8,Q3,agosto,2012,W,1.80000000000007
18861,2012321190,1.1,2012-08-11,42.579085,-7.925556,Ourense,SAN CRISTOVO DE CEA,intencionado,0,0,2.46,2.46,17,2,NO INFO,Superior a 125,21.0,0,13.5,28.4,2-4 m/s,8.9,8.8,Q3,agosto,2012,W,1.80000000000007
18863,2012321215,1.02,2012-08-18,41.883654,-7.459396,Ourense,OÃÂMBRA,intencionado,0,0,0.58,0.58,17,2,NO INFO,Superior a 125,21.8,0,10.7,33.0,< 2 m/s,6.9,11.1,Q3,agosto,2012,NW,3.30000000000007
18864,2012321218,1.09,2012-08-19,42.018122,-7.678506,Ourense,XINZO DE LIMIA,intencionado,0,0,1.0,1.0,9,2,NO INFO,Superior a 125,24.4,0,16.5,32.4,< 2 m/s,6.9,10.2,Q3,agosto,2012,N,3.30000000000007
18867,2012321250,3.4,2012-08-23,42.114289,-8.167469,Ourense,PADRENDA,intencionado,0,0,2.49,2.49,19,2,NO INFO,Superior a 125,23.6,0,18.3,29.0,< 2 m/s,8.9,5.3,Q3,agosto,2012,NW,2.40000000000009
18868,2012321251,4.37,2012-08-23,42.551439,-7.999295,Ourense,PIÃâOR,intencionado,0,0,2.58,2.58,28,7,NO INFO,Superior a 125,23.6,0,18.3,29.0,< 2 m/s,8.9,5.3,Q3,agosto,2012,NW,2.40000000000009
18869,2012321257,1.0,2012-08-25,42.289529,-7.159614,Ourense,MANZANEDA,intencionado,0,0,1.17,1.17,13,2,NO INFO,Superior a 125,20.4,0,14.5,26.4,< 2 m/s,6.9,8.9,Q3,agosto,2012,W,6.0
18871,2012321272,2.1,2012-08-29,41.89044,-7.497081,Ourense,OÃÂMBRA,causa desconocida,0,0,1.22,1.22,11,1,NO INFO,Superior a 125,18.6,0,10.4,26.9,< 2 m/s,7.8,10.7,Q3,agosto,2012,W,2.69999999999993
18872,2012321280,3.05,2012-08-30,41.875474,-7.517376,Ourense,OÃÂMBRA,intencionado,0,0,2.45,2.45,24,2,NO INFO,Superior a 125,20.6,0,13.7,27.4,< 2 m/s,8.3,10.8,Q3,agosto,2012,N,5.0
18873,2012321286,9.47,2012-09-01,42.57139,-7.988473,Ourense,SAN CRISTOVO DE CEA,intencionado,0,0,3.4,3.4,28,5,NO INFO,Superior a 125,20.4,0,9.7,31.0,< 2 m/s,5.8,11.2,Q3,septiembre,2012,N,5.89999999999998
18876,2012321308,3.31,2012-09-05,42.292366,-7.156875,Ourense,MANZANEDA,intencionado,0,0,2.03,2.03,9,2,NO INFO,Superior a 125,22.9,0,13.2,32.6,< 2 m/s,5.8,11.0,Q3,septiembre,2012,NW,4.5
18881,2012321373,1.02,2012-09-11,42.224472,-7.166449,Ourense,VIANA DO BOLO,intencionado,0,0,0.55,0.55,26,4,NO INFO,Superior a 125,24.0,0,17.0,31.1,< 2 m/s,6.1,7.4,Q3,septiembre,2012,W,3.70000000000005
18882,2012321377,2.5,2012-09-12,42.291861,-7.147878,Ourense,MANZANEDA,intencionado,0,0,1.54,1.54,17,2,NO INFO,Superior a 125,22.8,0,15.9,29.7,< 2 m/s,8.3,9.3,Q3,septiembre,2012,N,3.79999999999995
18884,2012321385,1.37,2012-09-13,41.947903,-7.462519,Ourense,VERÃÂN,intencionado,0,0,3.09,3.09,20,2,NO INFO,Superior a 125,20.4,0,11.5,29.4,< 2 m/s,6.7,10.7,Q3,septiembre,2012,NW,4.39999999999998
18885,2012321386,1.17,2012-09-13,42.371236,-7.762557,Ourense,NOGUEIRA DE RAMUÃÂN,negligencia,0,0,0.35,0.35,15,6,NO INFO,Superior a 125,20.4,0,11.5,29.4,< 2 m/s,6.7,10.7,Q3,septiembre,2012,NW,4.39999999999998
18888,2012321390,1.08,2012-09-13,42.401179,-7.893699,Ourense,AMOEIRO,causa desconocida,0,0,1.02,1.02,29,8,NO INFO,Superior a 125,20.4,0,11.5,29.4,< 2 m/s,6.7,10.7,Q3,septiembre,2012,NW,4.39999999999998
18889,2012321398,4.41,2012-09-13,42.559126,-7.983567,Ourense,PIÃâOR,causa desconocida,0,0,4.12,4.12,19,5,NO INFO,Superior a 125,20.4,0,11.5,29.4,< 2 m/s,6.7,10.7,Q3,septiembre,2012,NW,4.39999999999998
18890,2012321399,1.2,2012-09-14,42.294344,-7.148266,Ourense,MANZANEDA,intencionado,0,0,1.22,1.22,17,1,NO INFO,Superior a 125,21.8,0,10.2,33.3,< 2 m/s,5.0,10.6,Q3,septiembre,2012,NW,5.59999999999991
18895,2012321426,1.0,2012-09-15,42.230006,-7.575004,Ourense,MACEDA,intencionado,0,0,0.57,0.57,9,2,NO INFO,Superior a 125,23.0,0,10.6,35.4,< 2 m/s,8.3,10.6,Q3,septiembre,2012,NW,5.5
18896,2012321434,4.0,2012-09-16,42.114556,-7.053406,Ourense,VIANA DO BOLO,intencionado,0,0,2.01,2.01,18,2,NO INFO,Superior a 125,22.2,0,12.0,32.3,< 2 m/s,7.2,8.0,Q3,septiembre,2012,W,2.39999999999998
18897,2012321438,1.9,2012-09-17,41.970426,-7.708747,Ourense,BALTAR,intencionado,0,0,1.33,1.33,20,3,NO INFO,Superior a 125,20.0,0,11.5,28.5,< 2 m/s,5.8,5.3,Q3,septiembre,2012,NW,1.79999999999995
18898,2012321442,10.0,2012-09-17,41.964923,-7.544616,Ourense,CUALEDRO,intencionado,0,0,2.34,2.34,30,6,NO INFO,Superior a 125,20.0,0,11.5,28.5,< 2 m/s,5.8,5.3,Q3,septiembre,2012,NW,1.79999999999995
